,Document,Topic,Name,Representation,Representative_Docs,Top_n_words,Probability,Representative_document
1282,心痛 流泪 流泪 感谢 感谢,57,57_痛心_心痛_流泪_感谢,"['痛心', '心痛', '流泪', '感谢', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']","['流泪 流泪 感谢 感谢 感谢', '心痛 流泪 流泪 感谢 感谢', '痛心 流泪 流泪 感谢 感谢']",痛心 - 心痛 - 流泪 - 感谢 -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  - ,0.00267450901476819,True
1283,一家人 在 一起 ， 却 没有 想到 会 用 这样 的 方式 在 一起 ， 愿 你们 的 家人 能 节哀 ！ 不 希望 再有 这样 的 事情 发生 了,4,4_到底_度过_月_咋整,"['到底', '度过', '月', '咋整', '酸酸的', '模糊', '一劫', '面对', '真可怜', '逃不过', '完', '皆', '受得了', '方式', '听', '留', '泪流满面', '父母亲', '阿弥陀佛', '离开', '伤痛', '开心', '评论', '为啥', '这是', '停车', '受不了', '事', '半点', '不由']","['哎呀 ， 这种 事情 发出 来 心痛 ， 阿弥陀佛 ， 让 他们 在 天堂 一家 过得 开心', '一家人 在 一起 ， 却 没有 想到 会 用 这样 的 方式 在 一起 ， 愿 你们 的 家人 能 节哀 ！ 不 希望 再有 这样 的 事情 发生 了', '这 可 咋整 呀 老天爷 爷 四个 老人 怎么 面对 呀']",到底 - 度过 - 月 - 咋整 - 酸酸的 - 模糊 - 一劫 - 面对 - 真可怜 - 逃不过 - 完 - 皆 - 受得了 - 方式 - 听 - 留 - 泪流满面 - 父母亲 - 阿弥陀佛 - 离开 - 伤痛 - 开心 - 评论 - 为啥 - 这是 - 停车 - 受不了 - 事 - 半点 - 不由,0.5051614276010549,True
1284,感谢 感谢 感谢 感谢 感谢 流泪,67,67_感谢_流泪__,"['感谢', '流泪', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']","['感谢 感谢 感谢 感谢 感谢 流泪', '感谢 感谢 感谢 感谢 感谢 流泪', '感谢 感谢 感谢 感谢 感谢 流泪']",感谢 - 流泪 -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  - ,0.1248692975775373,True
1285,感谢 感谢 感谢 感谢 感谢 流泪,67,67_感谢_流泪__,"['感谢', '流泪', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']","['感谢 感谢 感谢 感谢 感谢 流泪', '感谢 感谢 感谢 感谢 感谢 流泪', '感谢 感谢 感谢 感谢 感谢 流泪']",感谢 - 流泪 -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  - ,0.15720047489502945,True
1286,感谢 感谢 感谢 感谢 感谢 流泪,67,67_感谢_流泪__,"['感谢', '流泪', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']","['感谢 感谢 感谢 感谢 感谢 流泪', '感谢 感谢 感谢 感谢 感谢 流泪', '感谢 感谢 感谢 感谢 感谢 流泪']",感谢 - 流泪 -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  - ,0.2851347446031888,True
1287,感谢 感谢 感谢 感谢 感谢 流泪,67,67_感谢_流泪__,"['感谢', '流泪', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']","['感谢 感谢 感谢 感谢 感谢 流泪', '感谢 感谢 感谢 感谢 感谢 流泪', '感谢 感谢 感谢 感谢 感谢 流泪']",感谢 - 流泪 -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  - ,0.7502532274506405,True
1288,感谢 感谢 感谢 感谢 感谢 流泪,67,67_感谢_流泪__,"['感谢', '流泪', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']","['感谢 感谢 感谢 感谢 感谢 流泪', '感谢 感谢 感谢 感谢 感谢 流泪', '感谢 感谢 感谢 感谢 感谢 流泪']",感谢 - 流泪 -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  - ,1.0,True
1289,感谢 感谢 感谢 感谢 感谢 流泪,67,67_感谢_流泪__,"['感谢', '流泪', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']","['感谢 感谢 感谢 感谢 感谢 流泪', '感谢 感谢 感谢 感谢 感谢 流泪', '感谢 感谢 感谢 感谢 感谢 流泪']",感谢 - 流泪 -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  - ,0.5069845080131554,True
1290,感谢 感谢 感谢 感谢 感谢 流泪,67,67_感谢_流泪__,"['感谢', '流泪', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']","['感谢 感谢 感谢 感谢 感谢 流泪', '感谢 感谢 感谢 感谢 感谢 流泪', '感谢 感谢 感谢 感谢 感谢 流泪']",感谢 - 流泪 -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  - ,0.9966746224327434,True
1291,感谢 感谢 感谢 感谢 感谢 流泪,67,67_感谢_流泪__,"['感谢', '流泪', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']","['感谢 感谢 感谢 感谢 感谢 流泪', '感谢 感谢 感谢 感谢 感谢 流泪', '感谢 感谢 感谢 感谢 感谢 流泪']",感谢 - 流泪 -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  - ,0.355054296246274,True
1292,感谢 感谢 感谢 感谢 感谢 流泪,67,67_感谢_流泪__,"['感谢', '流泪', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']","['感谢 感谢 感谢 感谢 感谢 流泪', '感谢 感谢 感谢 感谢 感谢 流泪', '感谢 感谢 感谢 感谢 感谢 流泪']",感谢 - 流泪 -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  - ,1.0,True
1293,感谢 感谢 感谢 感谢 感谢 流泪,67,67_感谢_流泪__,"['感谢', '流泪', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']","['感谢 感谢 感谢 感谢 感谢 流泪', '感谢 感谢 感谢 感谢 感谢 流泪', '感谢 感谢 感谢 感谢 感谢 流泪']",感谢 - 流泪 -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  - ,1.0,True
1294,一路 走 好 ， 感谢 ， 心疼 ， 难受,-1,-1_果_凋谢_投奔_希望,"['果', '凋谢', '投奔', '希望', '爸爸', '人会', '哥哥', '照顾', '顺才', '神', '香三枉', '相亲相爱', '生命', '只能', '比心', '口', '心', '爷爷', '平安', '表达', '一生', '受得了', '造孽', '一家子', '原', '世界', '少', '顺风', '顺水', '看不得']","['感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 如果 有 好心人 ， 知道 哪里 路段 坏掉 ， 他 这么 的 好心 在 公路 中间 跪下 求 你们 ， 大家 车 停下来 ， 你 就要 马上 停下 ， 不要 这 样子 ， 开车 好像 出风头 的 一样 ， 不听话 你 就 后悔药 买不到 ， 人家 好人 一生 平安 ， 这 样子 看到 会 心酸 吗 ？ 真的 太 可怜 了 ， 以后 全 天下 的 司机 ， 如果 碰到 有 什么 事情 ， 有 好心人 站 出来 能 吃 ， 你 一定 要 减速 下来 停下来 ， 这个 不是 为 你们 大家 好 吗 ？ 平安 果 平安 果 平安 果 平安 果 平安 果 平安 果 平安 果 平安 果', '你们 只是 去 了 另外 一个 世界 ， 到 那边 还有 我 的 爷爷 爸爸 ， 哥哥 ， 他们 先到 的 你们 一家 去 投奔 他们 ， 他们 是 善良 的 人会 照顾 你们 一家 四口 的 。 流泪 流泪 流泪', '你们 只是 去 了 另外 一个 世界 ， 到 那边 还有 我 的 爷爷 爸爸 ， 哥哥 ， 他们 先到 的 你们 一家 去 投奔 他们 ， 他们 是 善良 的 人会 照顾 你们 一家 四口 的 。 流泪 流泪 流泪']",果 - 凋谢 - 投奔 - 希望 - 爸爸 - 人会 - 哥哥 - 照顾 - 顺才 - 神 - 香三枉 - 相亲相爱 - 生命 - 只能 - 比心 - 口 - 心 - 爷爷 - 平安 - 表达 - 一生 - 受得了 - 造孽 - 一家子 - 原 - 世界 - 少 - 顺风 - 顺水 - 看不得,0.0,False
1295,一路 走 好 ， 感谢 ， 心疼 ， 难受,-1,-1_果_凋谢_投奔_希望,"['果', '凋谢', '投奔', '希望', '爸爸', '人会', '哥哥', '照顾', '顺才', '神', '香三枉', '相亲相爱', '生命', '只能', '比心', '口', '心', '爷爷', '平安', '表达', '一生', '受得了', '造孽', '一家子', '原', '世界', '少', '顺风', '顺水', '看不得']","['感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 如果 有 好心人 ， 知道 哪里 路段 坏掉 ， 他 这么 的 好心 在 公路 中间 跪下 求 你们 ， 大家 车 停下来 ， 你 就要 马上 停下 ， 不要 这 样子 ， 开车 好像 出风头 的 一样 ， 不听话 你 就 后悔药 买不到 ， 人家 好人 一生 平安 ， 这 样子 看到 会 心酸 吗 ？ 真的 太 可怜 了 ， 以后 全 天下 的 司机 ， 如果 碰到 有 什么 事情 ， 有 好心人 站 出来 能 吃 ， 你 一定 要 减速 下来 停下来 ， 这个 不是 为 你们 大家 好 吗 ？ 平安 果 平安 果 平安 果 平安 果 平安 果 平安 果 平安 果 平安 果', '你们 只是 去 了 另外 一个 世界 ， 到 那边 还有 我 的 爷爷 爸爸 ， 哥哥 ， 他们 先到 的 你们 一家 去 投奔 他们 ， 他们 是 善良 的 人会 照顾 你们 一家 四口 的 。 流泪 流泪 流泪', '你们 只是 去 了 另外 一个 世界 ， 到 那边 还有 我 的 爷爷 爸爸 ， 哥哥 ， 他们 先到 的 你们 一家 去 投奔 他们 ， 他们 是 善良 的 人会 照顾 你们 一家 四口 的 。 流泪 流泪 流泪']",果 - 凋谢 - 投奔 - 希望 - 爸爸 - 人会 - 哥哥 - 照顾 - 顺才 - 神 - 香三枉 - 相亲相爱 - 生命 - 只能 - 比心 - 口 - 心 - 爷爷 - 平安 - 表达 - 一生 - 受得了 - 造孽 - 一家子 - 原 - 世界 - 少 - 顺风 - 顺水 - 看不得,0.0,False
1296,太 心疼 了 感谢 感谢 感谢 感谢 感谢 感谢 感谢 流泪 流泪 流泪 流泪 流泪 流泪,56,56_可怜_流泪_心疼_太,"['可怜', '流泪', '心疼', '太', '感谢', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']","['感谢 感谢 感谢 感谢 感谢 感谢 感谢 流泪 流泪 流泪 流泪 流泪 流泪', '太 心疼 了 感谢 感谢 感谢 感谢 感谢 感谢 感谢 流泪 流泪 流泪 流泪 流泪 流泪', '太 可怜 感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 流泪 流泪 流泪 流泪 流泪 流泪 流泪 流泪 流泪']",可怜 - 流泪 - 心疼 - 太 - 感谢 -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  - ,0.10548236389336202,True
1297,心疼 死 了 感谢,24,24_责任_外婆_令人_多难,"['责任', '外婆', '令人', '多难', '痛心疾首', '爷爷奶奶', '事故', '但愿', '这是', '悲伤', '接受', '天灾', '人间', '发生', '无情', '陌生人', '活着', '家人', '生', '孩子', '香', '意外', '死', '父母', '痛心', '四口', '三柱', '捂脸', '心疼', '一家']","['谁 的 责任', '如果 是 战争 时期 无可奈何 ？ 安宁 和谐 的 当前 确实 不 应该 有 此 事故 发生 ； 这是 灭门 … 痛心疾首 …', '三柱 香 感谢 感谢 感谢 孩子 爷爷奶奶 外公 外婆 多难 接受']",责任 - 外婆 - 令人 - 多难 - 痛心疾首 - 爷爷奶奶 - 事故 - 但愿 - 这是 - 悲伤 - 接受 - 天灾 - 人间 - 发生 - 无情 - 陌生人 - 活着 - 家人 - 生 - 孩子 - 香 - 意外 - 死 - 父母 - 痛心 - 四口 - 三柱 - 捂脸 - 心疼 - 一家,0.9095965896326731,False
1298,感谢 感谢 感谢 命运 ， 唉,-1,-1_果_凋谢_投奔_希望,"['果', '凋谢', '投奔', '希望', '爸爸', '人会', '哥哥', '照顾', '顺才', '神', '香三枉', '相亲相爱', '生命', '只能', '比心', '口', '心', '爷爷', '平安', '表达', '一生', '受得了', '造孽', '一家子', '原', '世界', '少', '顺风', '顺水', '看不得']","['感谢 感谢 感谢 感谢 感谢 感谢 感谢 感谢 如果 有 好心人 ， 知道 哪里 路段 坏掉 ， 他 这么 的 好心 在 公路 中间 跪下 求 你们 ， 大家 车 停下来 ， 你 就要 马上 停下 ， 不要 这 样子 ， 开车 好像 出风头 的 一样 ， 不听话 你 就 后悔药 买不到 ， 人家 好人 一生 平安 ， 这 样子 看到 会 心酸 吗 ？ 真的 太 可怜 了 ， 以后 全 天下 的 司机 ， 如果 碰到 有 什么 事情 ， 有 好心人 站 出来 能 吃 ， 你 一定 要 减速 下来 停下来 ， 这个 不是 为 你们 大家 好 吗 ？ 平安 果 平安 果 平安 果 平安 果 平安 果 平安 果 平安 果 平安 果', '你们 只是 去 了 另外 一个 世界 ， 到 那边 还有 我 的 爷爷 爸爸 ， 哥哥 ， 他们 先到 的 你们 一家 去 投奔 他们 ， 他们 是 善良 的 人会 照顾 你们 一家 四口 的 。 流泪 流泪 流泪', '你们 只是 去 了 另外 一个 世界 ， 到 那边 还有 我 的 爷爷 爸爸 ， 哥哥 ， 他们 先到 的 你们 一家 去 投奔 他们 ， 他们 是 善良 的 人会 照顾 你们 一家 四口 的 。 流泪 流泪 流泪']",果 - 凋谢 - 投奔 - 希望 - 爸爸 - 人会 - 哥哥 - 照顾 - 顺才 - 神 - 香三枉 - 相亲相爱 - 生命 - 只能 - 比心 - 口 - 心 - 爷爷 - 平安 - 表达 - 一生 - 受得了 - 造孽 - 一家子 - 原 - 世界 - 少 - 顺风 - 顺水 - 看不得,0.0,False
1299,令人 痛心 感谢,24,24_责任_外婆_令人_多难,"['责任', '外婆', '令人', '多难', '痛心疾首', '爷爷奶奶', '事故', '但愿', '这是', '悲伤', '接受', '天灾', '人间', '发生', '无情', '陌生人', '活着', '家人', '生', '孩子', '香', '意外', '死', '父母', '痛心', '四口', '三柱', '捂脸', '心疼', '一家']","['谁 的 责任', '如果 是 战争 时期 无可奈何 ？ 安宁 和谐 的 当前 确实 不 应该 有 此 事故 发生 ； 这是 灭门 … 痛心疾首 …', '三柱 香 感谢 感谢 感谢 孩子 爷爷奶奶 外公 外婆 多难 接受']",责任 - 外婆 - 令人 - 多难 - 痛心疾首 - 爷爷奶奶 - 事故 - 但愿 - 这是 - 悲伤 - 接受 - 天灾 - 人间 - 发生 - 无情 - 陌生人 - 活着 - 家人 - 生 - 孩子 - 香 - 意外 - 死 - 父母 - 痛心 - 四口 - 三柱 - 捂脸 - 心疼 - 一家,1.0,False
1300,一家 4 口 就 这样 的 走 了 ， 人心 都 碎 了 流泪 ， 愿 天堂 没有 灾没难 感谢 感谢 感谢,10,10_无难_逝者_天天_人有旦夕祸福,"['无难', '逝者', '天天', '人有旦夕祸福', '万般', '生死有命', '安息', '人心', '拄', '碎', '黑发人', '白发人', '不由得', '天有不测风云', '天下', '无助', '眼前', '无灾', '一劫', '真可怜', '愿世者', '不再', '皆', '父母亲', '三', '天灾', '口', '令人', '只愿', '好人']","['无情 的 天灾 流泪 愿 逝者 安息 ， 生 者 平安 感谢 感谢 感谢', '请香 三 拄 ， 但愿 你们 一家 四口 上 天堂 天天 快乐 吧 感谢 感谢 感谢 感谢 感谢', '愿 逝者 安息 感谢 感谢 感谢 只是 可怜 了 两家 的 父母亲 ， 白发人 送 黑发人 感谢']",无难 - 逝者 - 天天 - 人有旦夕祸福 - 万般 - 生死有命 - 安息 - 人心 - 拄 - 碎 - 黑发人 - 白发人 - 不由得 - 天有不测风云 - 天下 - 无助 - 眼前 - 无灾 - 一劫 - 真可怜 - 愿世者 - 不再 - 皆 - 父母亲 - 三 - 天灾 - 口 - 令人 - 只愿 - 好人,0.9637012120354387,False
1301,感谢 感谢 感谢 节哀 ！ 人生 真是 不 知道 明天 和 意外 那个 先 来 ， 节哀 ， 逝者 安息 ， 生 者 还要 继续 努力 生活 感谢 感谢 感谢,43,43_素不相识_人类_渺小_珍惜,"['素不相识', '人类', '渺小', '珍惜', '当下', '面前', '大吉大利', '会', '见者', '意外', '明天', '刚刚', '灾难', '刷', '清香', '生活', '死者', '顺风', '顺水', '三柱', '节哀', '人生', '安息', '活呀', '活着', '多好', '逝者', '无常', '生', '先']","['素不相识 ， 清香 三柱 感谢 感谢 感谢 灾难 面前 人类 太 渺小 了 ！ 谁 也 不 知道 明天 和 意外 那个 会 先来 ， 珍惜 当下 吧 感谢 感谢 感谢', '素不相识 ， 清香 三柱 感谢 感谢 感谢 灾难 面前 人类 太 渺小 了 ！ 谁 也 不 知道 明天 和 意外 那个 会 先来 ， 珍惜 当下 吧 感谢 感谢 感谢', '素不相识 ， 清香 三柱 感谢 感谢 感谢 灾难 面前 人类 太 渺小 了 ！ 谁 也 不 知道 明天 和 意外 那个 会 先来 ， 珍惜 当下 吧 感谢 感谢 感谢 感谢 感谢 感谢']",素不相识 - 人类 - 渺小 - 珍惜 - 当下 - 面前 - 大吉大利 - 会 - 见者 - 意外 - 明天 - 刚刚 - 灾难 - 刷 - 清香 - 生活 - 死者 - 顺风 - 顺水 - 三柱 - 节哀 - 人生 - 安息 - 活呀 - 活着 - 多好 - 逝者 - 无常 - 生 - 先,0.620412851485921,False
1302,感谢 感谢 流泪 流泪 绝望 的 凝视 绝望 的 凝视 绝望 的 凝视 可怜 的 一家人 哟,11,11_个个_绝望_人心_碎,"['个个', '绝望', '人心', '碎', '人世间', '离开', '办法', '惨', '口', '评论', '俩', '善良', '逝者', '多好', '安息', '视频', '活呀', '四口', '看着', '会', '一家', '天', '孩子', '一家人', '愿', '两家', '哭', '泪奔', '天堂', '可怜']","['多么 好 的 一家人 啊 就 这样 离开 了 人世间 愿 逝者 在 天堂 再 无 劫难 看到 这 视频 好 心疼 一路 走 好 安息 感谢 感谢 感谢 感谢 感谢 流泪 流泪 流泪 流泪', '看着 让 人心 都 碎 了 ， 感谢 感谢 感谢 感谢 流泪 流泪 流泪 流泪', '多好 的 一家 4 口 ， 看看 个个 都 是 善良 的 人 感谢 感谢 感谢 流泪 流泪 流泪']",个个 - 绝望 - 人心 - 碎 - 人世间 - 离开 - 办法 - 惨 - 口 - 评论 - 俩 - 善良 - 逝者 - 多好 - 安息 - 视频 - 活呀 - 四口 - 看着 - 会 - 一家 - 天 - 孩子 - 一家人 - 愿 - 两家 - 哭 - 泪奔 - 天堂 - 可怜,0.8296578136820285,False
1303,感谢 感谢 感谢 流泪 流泪 流泪,0,0_流泪_感谢_可怜_可惜,"['流泪', '感谢', '可怜', '可惜', '心疼', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']","['感谢 感谢 感谢 流泪 流泪 流泪', '感谢 感谢 感谢 流泪 流泪 流泪', '感谢 感谢 感谢 流泪 流泪 流泪']",流泪 - 感谢 - 可怜 - 可惜 - 心疼 -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  - ,0.3416451601350214,True
1304,感谢 感谢 感谢 流泪 流泪 流泪,0,0_流泪_感谢_可怜_可惜,"['流泪', '感谢', '可怜', '可惜', '心疼', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']","['感谢 感谢 感谢 流泪 流泪 流泪', '感谢 感谢 感谢 流泪 流泪 流泪', '感谢 感谢 感谢 流泪 流泪 流泪']",流泪 - 感谢 - 可怜 - 可惜 - 心疼 -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  -  - ,0.32404327898624197,True
